emp_no,first_name,last_name,birth_date,from_date,to_date,title
444355,Chikako,Muntz,10/20/1964,4/5/1990,1/1/9999,Engineer
444356,Aloke,Boudaillier,4/18/1963,4/13/1988,1/1/9999,Senior Engineer
444361,Vesna,Juneja,11/6/1964,1/7/1995,1/1/9999,Senior Engineer
444363,Eckart,Falby,10/3/1964,7/26/1991,1/1/9999,Senior Engineer
444364,Feipei,Ohori,9/19/1963,6/16/1989,1/1/9999,Engineer
444366,Adam,Farrow,4/10/1964,10/16/1996,1/1/9999,Staff
444369,Niclas,Antonisse,4/1/1964,7/3/1996,1/1/9999,Senior Engineer
444381,Chuanyi,Akaboshi,12/7/1962,3/8/1995,1/1/9999,Senior Engineer
444384,Yongmao,Figueira,1/21/1962,5/6/1990,1/1/9999,Engineer
444386,Shushma,Ohori,8/23/1962,4/16/1990,1/1/9999,Engineer
444393,Jahangir,Brobst,8/1/1962,8/25/1990,1/1/9999,Engineer
444395,Shao,Dulay,4/7/1963,3/1/1996,1/1/9999,Assistant Engineer
444406,Jasminko,Lyonns,9/6/1964,6/7/1989,1/1/9999,Senior Staff
444407,Feipei,Merli,11/20/1962,6/2/1991,1/1/9999,Engineer
444417,Gopalakrishnan,Armand,5/15/1964,7/30/1988,1/1/9999,Senior Engineer
444419,Gennadi,Cronin,1/5/1962,6/8/1997,1/1/9999,Staff
444429,Fusako,Benantar,7/20/1964,12/28/1994,1/1/9999,Technique Leader
444438,Chaoyi,Weedman,3/19/1964,11/19/2001,1/1/9999,Engineer
444444,Mechthild,Katiyar,1/11/1962,4/2/1992,1/1/9999,Senior Staff
444448,Alain,Chandrasekhar,8/2/1963,7/27/1997,1/1/9999,Senior Staff
444452,Percy,Ozeri,11/22/1963,12/14/1991,1/1/9999,Senior Engineer
444458,Debatosh,Matzke,10/15/1962,2/17/1991,1/1/9999,Engineer
444463,Duangkaew,Ciolek,12/31/1963,11/2/1996,1/1/9999,Staff
444465,Prasadram,Bultermann,1/13/1965,10/25/1998,1/1/9999,Senior Engineer
444466,Dung,Deverell,4/5/1964,1/9/1988,1/1/9999,Staff
444468,Jayesh,Cyre,7/18/1964,5/18/1986,1/1/9999,Senior Engineer
444470,Along,Schapire,12/12/1963,7/31/1999,1/1/9999,Engineer
444472,Masali,Suermann,6/14/1962,7/29/1999,1/1/9999,Senior Staff
444476,Isamu,Farrag,12/17/1964,3/5/1988,1/1/9999,Senior Staff
444487,Udi,Rullman,1/3/1965,4/9/1994,1/1/9999,Senior Engineer
444489,Kristin,Journel,9/3/1964,8/27/1990,1/1/9999,Engineer
444492,KayLiang,Babb,6/3/1963,4/13/1988,1/1/9999,Senior Engineer
444499,Jiang,Erman,1/15/1962,7/23/1985,1/1/9999,Senior Engineer
444500,Remzi,Fendler,5/9/1963,9/30/1991,1/1/9999,Senior Engineer
444510,Aloke,Chorvat,2/26/1962,9/3/1991,1/1/9999,Senior Engineer
444523,Chirstian,Collette,3/13/1963,8/30/1990,1/1/9999,Staff
444525,Mohua,Szemeredi,6/2/1962,11/12/1993,1/1/9999,Engineer
444533,Nitsan,Godskesen,11/19/1962,2/3/1987,1/1/9999,Senior Staff
444536,Mihalis,Diderrich,7/21/1963,7/17/1985,1/1/9999,Engineer
444540,Yolla,Schlumberger,10/5/1962,11/12/1994,1/1/9999,Staff
444545,Xiaobin,Bratsberg,3/30/1962,9/24/1991,1/1/9999,Senior Engineer
444555,Yannis,Georgatos,11/9/1964,3/24/1996,1/1/9999,Senior Staff
444573,Feiyu,Frijda,12/6/1962,5/19/1990,1/1/9999,Assistant Engineer
444584,Marie,Delgrande,8/5/1963,12/6/1986,1/1/9999,Senior Staff
444586,Maik,Straney,11/19/1963,9/4/1998,1/1/9999,Engineer
444593,Susuma,Jullig,6/26/1964,4/4/1998,1/1/9999,Engineer
444602,Dulce,Engelmann,12/17/1963,5/21/1988,1/1/9999,Engineer
444604,Vesna,Thorensen,2/27/1962,10/26/1997,1/1/9999,Engineer
444613,Adas,Heuser,2/4/1963,6/24/1994,1/1/9999,Technique Leader
444614,Tsz,Fortenbacher,5/13/1962,1/16/1994,1/1/9999,Assistant Engineer
444615,Jackson,Raney,9/4/1962,11/29/1996,1/1/9999,Assistant Engineer
444617,Jaewoo,Couchot,4/18/1962,11/10/1990,1/1/9999,Staff
444624,Byong,Schlenzig,7/24/1962,11/6/1995,1/1/9999,Engineer
444629,Radoslaw,Rossi,1/31/1962,8/7/1997,1/1/9999,Engineer
444640,Nigel,Socorro,4/25/1963,1/13/1998,1/1/9999,Engineer
444643,Berna,Schonegge,1/18/1965,6/28/1998,1/1/9999,Staff
444653,KayLiang,Hasham,5/24/1964,7/18/1991,1/1/9999,Engineer
444658,Valery,Munawer,6/25/1962,9/5/1990,1/1/9999,Senior Staff
444674,Janche,Barreiro,12/10/1963,11/17/1992,1/1/9999,Senior Engineer
444678,Ashish,Buescher,5/24/1963,8/17/1996,1/1/9999,Senior Engineer
444679,Parto,Kilgore,10/19/1963,2/1/1992,1/1/9999,Assistant Engineer
444680,Arnould,Koshino,8/26/1962,10/21/1987,1/1/9999,Staff
444682,Gaetan,Cangellaris,7/12/1964,5/31/1998,1/1/9999,Senior Staff
444688,Kensei,Zirintsis,3/5/1962,12/13/1989,1/1/9999,Senior Staff
444690,Kazuhiko,Validov,3/23/1962,1/31/1989,1/1/9999,Staff
444700,Owen,Gopalakrishnan,9/12/1964,7/11/1995,1/1/9999,Engineer
444703,Freyja,Berztiss,10/17/1964,1/3/1997,1/1/9999,Senior Engineer
444712,Perla,Smeets,2/11/1964,3/1/1997,1/1/9999,Engineer
444714,Odoardo,Kadhim,12/14/1962,11/13/1994,1/1/9999,Engineer
444716,Karsten,Heemskerk,9/22/1962,10/1/1996,1/1/9999,Senior Engineer
444718,Charmane,Jayawardene,5/31/1964,12/24/1993,1/1/9999,Staff
444729,Menkae,VanScheik,10/19/1962,2/8/1999,1/1/9999,Staff
444730,Alper,Lipner,7/13/1962,9/25/1994,1/1/9999,Staff
444737,Tsutomu,Hardjono,2/5/1963,4/26/1991,1/1/9999,Senior Engineer
444740,Kristen,Siochi,2/5/1964,10/4/1999,1/1/9999,Engineer
444743,Rimon,Maliniak,6/29/1963,6/25/2002,1/1/9999,Engineer
444745,Zejun,Dolinsky,2/27/1964,1/27/1997,1/1/9999,Staff
444746,Gully,Ladret,7/24/1964,2/19/1991,1/1/9999,Staff
444750,Nakhoon,Kilgour,12/26/1963,1/9/1996,1/1/9999,Engineer
444751,Georg,Delgrange,5/26/1964,5/27/1999,1/1/9999,Staff
444754,Patricia,Birjandi,1/9/1964,2/9/1988,1/1/9999,Engineer
444764,Odinaldo,Esteva,9/8/1962,12/5/1989,1/1/9999,Senior Staff
444784,Mamdouh,Nitto,3/3/1962,2/14/1989,1/1/9999,Engineer
444785,Adil,Hegner,2/2/1963,9/22/1992,1/1/9999,Senior Engineer
444795,Haldun,Rodham,8/29/1962,4/26/1998,1/1/9999,Engineer
444797,Lenore,Terekhov,12/28/1964,10/28/1998,1/1/9999,Senior Engineer
444798,Udaiprakash,Alameldin,3/6/1963,4/20/1995,1/1/9999,Engineer
444803,Lene,Eldridge,1/2/1963,12/9/1989,1/1/9999,Engineer
444811,Urs,Gaughan,10/19/1963,8/20/1988,1/1/9999,Engineer
444813,Chirstian,Bugrara,12/27/1964,9/27/1994,1/1/9999,Engineer
444818,Shrikanth,Rosch,8/22/1963,3/14/1987,1/1/9999,Engineer
444822,Niteen,Dolinsky,4/20/1963,7/29/1995,1/1/9999,Engineer
444825,Kristinn,Thisen,3/23/1963,4/16/1988,1/1/9999,Senior Staff
444838,Saeko,Luft,3/31/1962,10/19/1993,1/1/9999,Senior Engineer
444841,Percy,Bazzichi,8/25/1962,2/25/1998,1/1/9999,Engineer
444845,Przemyslawa,Gire,6/3/1964,7/30/1995,1/1/9999,Staff
444851,Shirish,Denos,2/13/1962,11/27/1996,1/1/9999,Staff
444870,Xiaoqiang,Makrucki,6/15/1964,4/9/1992,1/1/9999,Engineer
444874,Duke,Rusmann,4/15/1963,1/17/1987,1/1/9999,Senior Engineer
444879,Adil,Rathonyi,10/5/1963,2/20/1985,1/1/9999,Staff
444880,Nahla,Bail,9/12/1964,6/9/1998,1/1/9999,Engineer
444881,Jayson,Hanratty,5/25/1962,10/21/1996,1/1/9999,Staff
444886,Danny,Rothe,4/19/1964,2/28/1998,1/1/9999,Engineer
444905,Shushma,Ranst,1/26/1964,1/8/1991,1/1/9999,Engineer
444913,Hongzhu,Theuretzbacher,8/12/1963,12/10/1993,1/1/9999,Senior Staff
444920,Heeju,Bain,8/12/1962,11/17/1998,1/1/9999,Senior Staff
444924,Suzette,Beznosov,1/3/1963,4/24/1987,1/1/9999,Senior Engineer
444928,Srinidhi,Peyn,4/26/1964,6/19/1985,1/1/9999,Senior Staff
444929,Taiji,Pluym,10/13/1963,8/31/1991,1/1/9999,Assistant Engineer
444930,Pramod,Capobianchi,8/16/1962,5/19/1992,1/1/9999,Technique Leader
444936,Kauko,Ramalingam,6/6/1964,9/13/1988,1/1/9999,Staff
444950,Angus,Billingsley,12/9/1962,6/18/1990,1/1/9999,Senior Engineer
444956,Xiaoshan,Gadepally,6/23/1962,8/30/1996,1/1/9999,Senior Engineer
444972,Samphel,Qiwen,7/21/1962,11/8/1988,1/1/9999,Senior Engineer
444989,Rosalie,Staylopatis,9/12/1964,12/18/1987,1/1/9999,Engineer
444993,Kellie,Brodal,8/29/1963,10/10/1991,1/1/9999,Senior Staff
444996,Tse,Mullainathan,1/21/1964,9/15/1988,1/1/9999,Senior Engineer
444998,Paddy,Fontan,7/14/1964,4/4/1989,1/1/9999,Senior Staff
444999,Arvin,Rosca,7/17/1964,5/1/1998,1/1/9999,Staff
445000,Gor,Pews,4/21/1964,7/25/1998,1/1/9999,Engineer
445003,Huan,Provine,6/24/1963,4/24/1999,1/1/9999,Engineer
445004,Odinaldo,Emiris,3/9/1962,6/13/1995,1/1/9999,Senior Engineer
445006,Alois,Borstler,4/16/1963,4/11/1992,1/1/9999,Technique Leader
445008,Dinah,Sridhar,5/12/1963,7/3/1986,1/1/9999,Engineer
445012,Ferdinand,Khamsi,2/2/1962,8/6/1998,1/1/9999,Senior Staff
445015,Tetsushi,Seghrouchni,6/8/1964,2/16/1985,1/1/9999,Assistant Engineer
445018,Parke,Sethi,11/27/1962,3/29/1995,1/1/9999,Senior Engineer
445022,Arnould,Stiles,3/15/1964,7/8/1988,1/1/9999,Senior Staff
445025,Constantino,Kandlur,10/12/1964,5/12/1996,1/1/9999,Engineer
445029,Limsoon,Kroft,11/8/1962,1/2/1995,1/1/9999,Senior Engineer
445034,Boguslaw,Wrigley,9/20/1962,3/22/1994,1/1/9999,Engineer
445036,Heon,Haddadi,2/3/1962,10/11/1988,1/1/9999,Assistant Engineer
445049,Elgin,Honiden,3/7/1964,10/1/1995,1/1/9999,Staff
445058,Taegyun,Gladwell,7/21/1963,10/17/1997,1/1/9999,Staff
445067,Eldridge,Kawashima,1/28/1965,2/27/1990,1/1/9999,Senior Engineer
445075,Ranan,Trystram,3/27/1963,8/20/1986,1/1/9999,Senior Engineer
445078,Avishai,Barriga,11/20/1964,6/4/1985,1/1/9999,Staff
445079,Zhiguo,Kropf,12/2/1963,9/10/1986,1/1/9999,Staff
445096,Maha,Heuter,12/31/1963,10/6/1988,1/1/9999,Engineer
445103,Yifei,Merro,8/16/1964,12/2/1986,1/1/9999,Engineer
445109,Girolamo,Impagliazzo,1/6/1964,6/26/1991,1/1/9999,Assistant Engineer
445120,Shigeo,Picht,2/28/1962,8/14/1999,1/1/9999,Technique Leader
445125,Lubomir,Montresor,10/16/1962,9/8/1990,1/1/9999,Senior Staff
445129,Taisook,Conia,9/19/1963,6/2/1997,1/1/9999,Engineer
445130,Rosalyn,Navazio,6/11/1963,5/23/1985,1/1/9999,Senior Staff
445140,Nahum,Poupard,2/8/1964,5/17/1987,1/1/9999,Staff
445142,Mingdong,Chenney,12/1/1962,6/28/1990,1/1/9999,Senior Staff
445146,Sumant,Thibadeau,3/9/1963,10/19/1997,1/1/9999,Engineer
445147,Subhash,Mikschl,6/1/1963,6/8/1987,1/1/9999,Senior Engineer
445150,Shaibal,Dehkordi,9/23/1964,1/15/1997,1/1/9999,Senior Staff
445152,Heping,Peac,1/9/1965,3/20/1985,1/1/9999,Staff
445169,Shih,Serna,3/27/1963,3/22/1985,1/1/9999,Senior Engineer
445172,Shigehito,Munck,11/21/1964,10/15/1997,1/1/9999,Engineer
445173,Fei,Hofting,8/5/1962,2/18/1994,1/1/9999,Senior Staff
445184,Susanne,Thebaut,8/8/1962,12/13/1988,1/1/9999,Engineer
445185,Odysseas,Crabtree,1/24/1964,2/8/1997,1/1/9999,Staff
445194,Zsolt,Daescu,7/25/1963,1/12/1988,1/1/9999,Assistant Engineer
445213,Heeju,Crelier,3/4/1962,8/5/1992,1/1/9999,Senior Staff
445214,Nalini,Bresenham,9/5/1963,12/15/1986,1/1/9999,Assistant Engineer
445216,Kwangsub,Hitomi,5/19/1963,11/18/1998,1/1/9999,Engineer
445219,Chinho,Falster,8/15/1963,7/10/1987,1/1/9999,Staff
445226,Oscar,Baumann,1/1/1965,1/22/1987,1/1/9999,Engineer
445231,Mary,Litecky,12/11/1963,6/5/1988,1/1/9999,Senior Engineer
445232,Irena,Picci,6/26/1964,9/28/1994,1/1/9999,Engineer
445241,Feipei,Iisaku,7/9/1963,4/6/1996,1/1/9999,Engineer
445243,Lech,Gerlach,3/28/1962,6/28/1988,1/1/9999,Technique Leader
445256,Xiping,Collette,1/21/1963,4/4/1991,1/1/9999,Senior Engineer
445269,Idoia,Frolund,3/24/1964,4/20/1996,1/1/9999,Senior Engineer
445272,Laurentiu,Aseltine,9/22/1962,11/10/1987,1/1/9999,Staff
445275,Ferdinand,Egerstedt,9/22/1964,11/17/1989,1/1/9999,Staff
445278,Khue,Joslin,5/29/1964,4/19/1996,1/1/9999,Senior Staff
445280,Harjit,Emiris,2/25/1963,2/11/1998,1/1/9999,Engineer
445281,Larisa,Shrader,8/13/1963,8/6/1985,1/1/9999,Senior Engineer
445288,Shugo,Liesche,5/18/1963,8/27/1989,1/1/9999,Senior Staff
445289,Nectarios,Hitomi,5/8/1962,3/24/1987,1/1/9999,Staff
445290,Gladys,Esteva,11/28/1962,10/18/1998,1/1/9999,Engineer
445292,Guangming,Glowinski,10/19/1964,6/14/1986,1/1/9999,Assistant Engineer
445301,Nahid,Weedon,12/12/1963,7/23/1995,1/1/9999,Senior Staff
445311,Magdalena,Heping,10/21/1962,7/23/1987,1/1/9999,Senior Engineer
445337,Hailing,Fandrianto,1/29/1963,5/20/1992,1/1/9999,Engineer
445342,Amstein,Madeira,9/24/1963,3/16/1995,1/1/9999,Senior Engineer
445344,Krister,Isard,5/4/1963,7/3/2002,1/1/9999,Engineer
445348,Percy,Butner,10/31/1964,11/13/1987,1/1/9999,Technique Leader
445350,Avishai,Theuretzbacher,3/18/1964,12/26/1995,1/1/9999,Senior Staff
445360,Kellie,Panangaden,12/1/1962,7/21/1999,1/1/9999,Engineer
445361,Utpal,Falby,11/10/1963,4/7/1992,1/1/9999,Senior Staff
445374,Chikara,Kruskal,9/8/1964,12/16/1999,1/1/9999,Staff
445378,Munir,Kermarrec,10/31/1962,1/2/1997,1/1/9999,Staff
445382,Bodh,Angel,5/3/1963,5/11/1985,1/1/9999,Engineer
445385,Padma,Kranzdorf,5/27/1962,12/5/1997,1/1/9999,Engineer
445388,Domenick,Nivat,12/31/1963,12/15/1988,1/1/9999,Senior Engineer
445398,Chirstian,Flanders,9/6/1962,7/30/1987,1/1/9999,Senior Engineer
445413,Ute,Melichar,6/14/1964,3/28/1989,1/1/9999,Senior Staff
445415,Berni,Krichel,2/23/1963,3/11/1999,1/1/9999,Staff
445419,Zhenhua,Baba,8/7/1962,1/19/2000,1/1/9999,Engineer
445423,Xianlong,Werthner,3/7/1964,5/21/1985,1/1/9999,Engineer
445426,Pintsang,Flexer,7/27/1962,7/31/1997,1/1/9999,Staff
445428,Subhrajyoti,Selenyi,6/16/1964,11/24/1989,1/1/9999,Senior Engineer
445442,Yoshinari,England,2/23/1964,11/5/1990,1/1/9999,Senior Engineer
445448,Soenke,Munch,12/18/1962,9/13/1999,1/1/9999,Staff
445451,Shir,Bednarek,6/1/1963,8/1/1986,1/1/9999,Senior Staff
445464,Mohua,Condotta,4/22/1964,1/13/1989,1/1/9999,Staff
445465,Sajjan,Ritcey,1/29/1964,3/8/1995,1/1/9999,Engineer
445469,Weiru,Brender,7/30/1962,10/16/1996,1/1/9999,Technique Leader
445470,Gererd,Blokdijk,5/24/1962,6/8/1989,1/1/9999,Engineer
445474,Sadok,Orlowska,10/17/1963,8/12/2000,1/1/9999,Engineer
445475,Terresa,Koshino,6/16/1962,10/7/1994,1/1/9999,Senior Staff
445478,Fayez,Cairo,5/9/1962,7/10/1995,1/1/9999,Staff
445481,Palash,Olivero,8/28/1962,3/28/1992,1/1/9999,Senior Staff
445486,Shunichi,Hemaspaandra,1/1/1964,11/4/1997,1/1/9999,Senior Engineer
445492,Heather,Auria,12/21/1962,1/15/2000,1/1/9999,Engineer
445511,Xinglin,Angelopoulos,3/16/1963,2/28/1994,1/1/9999,Staff
445512,Kinh,Jeong,9/8/1964,1/31/1997,1/1/9999,Engineer
445515,Ger,Hebert,4/22/1963,11/8/1999,1/1/9999,Staff
445516,Aron,Hiraishi,7/19/1962,5/16/1990,1/1/9999,Senior Engineer
445517,Francesca,Hanabata,10/30/1963,2/24/1987,1/1/9999,Senior Engineer
445518,Gadiel,Conde,6/8/1963,2/14/1985,1/1/9999,Senior Engineer
445527,Baruch,Terlouw,9/21/1964,11/6/1996,1/1/9999,Senior Engineer
445541,Jaideep,Suri,12/1/1962,10/31/1992,1/1/9999,Staff
445559,Gonzalo,Bahr,10/29/1963,12/8/1995,1/1/9999,Senior Engineer
445561,Doohun,Hammerschmidt,2/1/1963,6/2/1992,1/1/9999,Senior Staff
445563,Rildo,Erni,12/17/1962,10/6/2001,1/1/9999,Engineer
445567,Odysseas,Nyrup,10/10/1962,8/29/1999,1/1/9999,Senior Engineer
445570,Van,Nations,1/25/1965,8/11/1986,1/1/9999,Technique Leader
445577,Dmitry,Speckmann,6/29/1963,12/29/1986,1/1/9999,Senior Engineer
445584,Paddy,Pokrovskii,3/6/1962,12/24/1989,1/1/9999,Senior Engineer
445601,Dines,Bresenham,12/22/1963,8/8/1986,1/1/9999,Senior Engineer
445607,Zdislav,Morrey,1/30/1963,9/5/1990,1/1/9999,Assistant Engineer
445612,Temple,Chartres,8/7/1963,7/6/1997,1/1/9999,Staff
445616,Zhongwei,Garnick,10/15/1964,5/26/1994,1/1/9999,Senior Engineer
445617,Hyuckchul,Kisuki,3/8/1964,8/27/1993,1/1/9999,Staff
445619,Georgi,Eterovic,11/13/1962,5/17/1994,1/1/9999,Staff
445623,Izaskun,Kadhim,5/30/1964,9/28/1990,1/1/9999,Engineer
445627,Peer,Melichar,11/29/1964,11/21/1991,1/1/9999,Senior Staff
445629,Khoa,Olano,10/30/1964,5/3/1987,1/1/9999,Senior Engineer
445631,Shaibal,Eterovic,6/10/1962,12/17/1998,1/1/9999,Staff
445642,Kayoko,Simmen,6/6/1964,4/8/1991,1/1/9999,Senior Staff
445660,Youssef,Koprowski,10/25/1964,7/18/1988,1/1/9999,Engineer
445674,Ioana,Gecsei,9/17/1964,9/5/1992,1/1/9999,Engineer
445680,Aria,Kalloufi,4/24/1963,4/29/1992,1/1/9999,Senior Staff
445691,Radhia,Baumann,7/8/1962,6/5/1997,1/1/9999,Staff
445696,Odysseas,Piancastelli,1/20/1963,1/18/1992,1/1/9999,Staff
445704,Mingsen,Provine,9/23/1964,11/20/1989,1/1/9999,Staff
445709,Ziyad,Rothe,2/20/1963,2/29/1988,1/1/9999,Senior Engineer
445711,Collette,Wilharm,12/7/1962,4/15/1990,1/1/9999,Senior Staff
445723,Gaurav,Roison,1/31/1965,7/12/1991,1/1/9999,Senior Staff
445736,DAIDA,Streng,8/3/1964,10/3/1993,1/1/9999,Senior Engineer
445745,Jinya,Mattern,2/28/1963,1/8/2000,1/1/9999,Senior Staff
445751,Marjo,Gecseg,11/4/1962,8/13/1990,1/1/9999,Technique Leader
445752,Mokhtar,Coombs,11/27/1963,10/4/1987,1/1/9999,Senior Staff
445763,Gio,Gulla,7/11/1964,10/4/1990,1/1/9999,Senior Staff
445776,Palash,Impagliazzo,10/25/1964,1/28/1992,1/1/9999,Staff
445777,Claudi,Angot,4/30/1963,12/6/1998,1/1/9999,Engineer
445782,Kersti,Delaune,5/27/1964,5/16/2001,1/1/9999,Staff
445783,Demos,Businaro,9/28/1962,12/21/1995,1/1/9999,Senior Engineer
445791,Sumali,Koblitz,5/31/1962,10/5/1986,1/1/9999,Engineer
445795,Munehiko,Krupka,10/8/1964,3/8/1991,1/1/9999,Senior Staff
445804,Percy,Mondadori,1/20/1964,1/12/1986,1/1/9999,Engineer
445805,Shuho,Kermarrec,10/7/1962,6/13/1994,1/1/9999,Engineer
445809,Amstein,Azadmanesh,12/10/1963,1/31/1993,1/1/9999,Senior Engineer
445823,Rafael,Castellani,1/10/1962,3/28/1988,1/1/9999,Senior Engineer
445825,Radhika,Cherinka,6/12/1964,8/17/1990,1/1/9999,Senior Staff
445836,Maren,Roccetti,9/25/1963,9/5/1998,1/1/9999,Engineer
445842,Iara,Raczkowsky,5/9/1962,5/4/1998,1/1/9999,Technique Leader
445845,Kazuhisa,Kaiserswerth,8/16/1962,4/11/1988,1/1/9999,Engineer
445847,Gad,Narwekar,3/19/1962,11/30/1987,1/1/9999,Assistant Engineer
445855,Pranas,Reeken,10/21/1963,4/2/1987,1/1/9999,Engineer
445860,Cordelia,Peck,11/19/1962,8/2/1987,1/1/9999,Engineer
445864,Gaurav,Sigstam,3/4/1963,1/11/1998,1/1/9999,Engineer
445881,Irene,Gien,10/10/1963,12/11/1993,1/1/9999,Senior Staff
445882,Vesna,Yurek,4/11/1964,10/9/1986,1/1/9999,Engineer
445912,Yurii,Vecchi,3/12/1962,2/5/1991,1/1/9999,Staff
445920,Nikolaus,Bennet,12/16/1963,1/18/2000,1/1/9999,Staff
445921,Mihalis,Peek,2/3/1962,8/18/1992,1/1/9999,Senior Staff
445941,Masako,Dechter,1/11/1965,9/25/1985,1/1/9999,Technique Leader
445943,Dietrich,Doering,10/11/1964,10/16/1997,1/1/9999,Engineer
445944,Shir,Reeken,11/14/1962,11/7/1989,1/1/9999,Senior Staff
445946,Eben,Capobianchi,1/9/1962,1/22/1993,1/1/9999,Senior Staff
445949,Sudharsan,Perng,11/28/1962,11/24/1998,1/1/9999,Assistant Engineer
445950,Ebru,Valtorta,1/23/1965,12/9/1992,1/1/9999,Engineer
445951,Herbert,Makinen,7/16/1963,9/1/1998,1/1/9999,Engineer
445960,Rosalyn,Schach,8/19/1962,2/22/1999,1/1/9999,Staff
445972,Shuky,Chaudhuri,5/3/1962,2/10/1994,1/1/9999,Senior Engineer
445979,Bernice,Rosiles,2/25/1962,2/13/2000,1/1/9999,Assistant Engineer
445981,Elvia,Escriba,8/26/1963,2/5/1994,1/1/9999,Staff
445982,Mahendra,Driscoll,4/9/1963,7/31/1991,1/1/9999,Senior Staff
445984,Harngdar,Kropp,7/17/1962,4/10/1987,1/1/9999,Senior Engineer
445993,Vatsa,Strooper,9/8/1964,7/20/1999,1/1/9999,Staff
446000,Renee,Ranze,3/14/1962,10/30/1999,1/1/9999,Staff
446012,Zissis,Crooks,4/22/1963,5/8/1999,1/1/9999,Engineer
446014,Vishv,Duclos,2/1/1962,4/29/1986,1/1/9999,Senior Staff
446019,Richara,Zykh,8/6/1964,1/21/1998,1/1/9999,Engineer
446020,Tesuya,Karcich,6/8/1964,8/9/1985,1/1/9999,Senior Engineer
446022,Neven,Takkinen,9/23/1962,7/17/1999,1/1/9999,Staff
446031,Steen,McAlpine,11/26/1963,8/29/1988,1/1/9999,Staff
446039,Nidapan,Samarati,5/13/1963,11/13/1998,1/1/9999,Staff
446041,Vidya,Rodham,3/22/1963,6/24/1999,1/1/9999,Engineer
446049,Bezalel,Beetstra,6/26/1964,11/28/1996,1/1/9999,Technique Leader
446050,Magdalena,Conta,6/30/1962,2/3/1998,1/1/9999,Engineer
446053,Tse,Ramsak,10/27/1964,8/22/1990,1/1/9999,Engineer
446065,Chenyi,Feldmann,11/2/1964,3/28/1988,1/1/9999,Engineer
446074,Sumant,Sudkamp,6/9/1962,7/19/1990,1/1/9999,Staff
446093,Shigeichiro,Angelopoulos,5/1/1962,10/26/1994,1/1/9999,Engineer
446113,Gay,Liedekerke,7/19/1964,9/14/1997,1/1/9999,Engineer
446117,Tiina,Douceur,5/15/1964,1/25/1997,1/1/9999,Engineer
446121,Fay,Cochrane,1/11/1965,12/13/1999,1/1/9999,Staff
446140,Sukumar,Schaar,8/27/1964,2/12/1993,1/1/9999,Senior Engineer
446157,DAIDA,Rusterholz,6/22/1963,4/1/1989,1/1/9999,Senior Engineer
446164,Mana,Walstra,12/8/1962,7/25/1988,1/1/9999,Senior Engineer
446166,Bedrich,Pero,1/22/1963,12/31/1986,1/1/9999,Senior Staff
446168,Ziva,Tzvieli,6/14/1964,1/26/1988,1/1/9999,Senior Engineer
446176,Aleksander,Lindenbaum,3/18/1962,11/23/1991,1/1/9999,Senior Engineer
446177,Tamiya,Sooriamurthi,8/5/1962,3/3/1991,1/1/9999,Engineer
446180,Gaetan,Ramsak,11/1/1963,4/8/1999,1/1/9999,Senior Engineer
446187,Shooichi,Zeilberger,2/19/1962,12/23/1988,1/1/9999,Technique Leader
446201,Paddy,Zhiwei,11/28/1962,5/3/1992,1/1/9999,Staff
446204,Ennio,Tetzlaff,8/5/1962,5/9/1986,1/1/9999,Engineer
446210,Masoud,Siprelle,7/21/1964,1/25/1997,1/1/9999,Senior Engineer
446214,Aloke,Kirkerud,5/17/1964,2/22/1988,1/1/9999,Senior Staff
446226,Ipke,Whittlesey,10/16/1963,1/19/1995,1/1/9999,Engineer
446232,Mart,Chelton,3/26/1962,10/3/1989,1/1/9999,Staff
446238,Supot,Ponthieu,11/22/1964,3/5/1990,1/1/9999,Senior Staff
446251,Jinya,Felcyn,12/8/1962,7/22/1985,1/1/9999,Engineer
446260,Naftaly,Blokdijk,9/5/1964,6/14/1991,1/1/9999,Engineer
446266,Subhrajyoti,Covnot,2/28/1962,7/17/1988,1/1/9999,Engineer
446267,Xiong,Plavsic,2/6/1964,2/16/1985,1/1/9999,Senior Engineer
446269,Moon,Chaudhuri,11/15/1964,8/3/1985,1/1/9999,Technique Leader
446277,Aloke,Carrera,12/9/1962,10/21/1988,1/1/9999,Senior Staff
446292,Keung,Mandelberg,2/7/1962,1/8/1988,1/1/9999,Staff
446296,Arnd,Berstel,8/2/1962,2/10/1991,1/1/9999,Staff
446300,Guozhong,Lung,10/3/1963,10/19/1993,1/1/9999,Staff
446303,Odoardo,Fiutem,12/14/1962,8/16/1992,1/1/9999,Technique Leader
446306,Hercules,Kabayashi,1/22/1965,6/10/1991,1/1/9999,Senior Engineer
446309,Kellyn,Thambidurai,8/28/1964,7/11/1990,1/1/9999,Senior Staff
446310,Navid,Marrakchi,8/10/1963,6/23/1986,1/1/9999,Senior Engineer
446312,Aram,Kenevan,11/14/1963,6/30/1998,1/1/9999,Assistant Engineer
446329,Surveyors,Stroustrup,2/13/1963,3/5/1992,1/1/9999,Senior Engineer
446330,Christfried,Peek,7/15/1964,8/18/1999,1/1/9999,Engineer
446331,Leaf,Bernatsky,3/30/1964,11/14/1992,1/1/9999,Senior Staff
446332,Guoxiang,Bresenham,5/1/1962,10/5/1999,1/1/9999,Senior Staff
446339,Nevin,Vidal,12/28/1963,8/29/1996,1/1/9999,Staff
